Phenotype	Column	Statistic	P-value
CK_DIABETES	Chroococcidiopsis thermalis	147.5	0.0020515581015106404
CK_DIABETES	Corynebacterium lactis	147.5	0.0020515581015106404
CK_DIABETES	Corynebacterium propinquum	147.5	0.0020515581015106404
CK_DIABETES	Corynebacterium sp. ZJ-599	147.5	0.0020515581015106404
CK_DIABETES	Deinococcus puniceus	90.0	2.524371553924013e-06
CK_DIABETES	Deinococcus rufus	118.0	9.364551672894745e-06
CK_DIABETES	Epilithonimonas vandammei	147.5	0.0020515581015106404
CK_DIABETES	Hymenobacter sedentarius	147.5	0.0020515581015106404
CK_DIABETES	Kocuria sp. KD4	147.5	0.0020515581015106404
CK_DIABETES	Massilia oculi	147.5	0.0020515581015106404
CK_DIABETES	Methylobacterium sp. WL1	147.5	0.0020515581015106404
CK_DIABETES	Micrococcus sp. ALBL_223	147.5	0.0020515581015106404
CK_DIABETES	Novosphingobium capsulatum	118.0	9.364551672894745e-06
CK_DIABETES	Pantoea vagans	147.5	0.0020515581015106404
CK_DIABETES	Pseudomonas fluorescens	120.0	0.0004286011800897073
CK_DIABETES	Pseudomonas parafulva	147.5	0.0020515581015106404
CK_DIABETES	Streptomyces sp. ICC4	147.5	0.0020515581015106404
CK_DIABETES	Annulohypoxylon stygium	147.5	0.0020515581015106404
CK_DIABETES	Beauveria bassiana	147.5	0.0020515581015106404
CK_DIABETES	Cladosporium langeronii	147.5	0.0020515581015106404
CK_DIABETES	Colletotrichum nymphaeae	147.5	0.0020515581015106404
CK_DIABETES	Donkioporia expansa	147.5	0.0020515581015106404
CK_DIABETES	Fomes fomentarius	118.0	9.364551672894745e-06
CK_DIABETES	Gymnopus sp.	147.5	0.0020515581015106404
CK_DIABETES	Hannaella sinensis	147.5	0.0020515581015106404
CK_DIABETES	Hymenotorrendiella eucalypti	147.5	0.0020515581015106404
CK_DIABETES	Idriella lunata	147.5	0.0020515581015106404
CK_DIABETES	Laccaria bicolor	147.5	0.0020515581015106404
CK_DIABETES	Lecanicillium fungicola	147.5	0.0020515581015106404
CK_DIABETES	Lecanicillium fusisporum	147.5	0.0020515581015106404
CK_DIABETES	Lecanicillium sp. ZZ-2018a	147.5	0.0020515581015106404
CK_DIABETES	Licea variabilis	147.5	0.0020515581015106404
CK_DIABETES	Malassezia furfur	88.5	4.127527685805702e-08
CK_DIABETES	Malassezia obtusa	147.5	0.0020515581015106404
CK_DIABETES	Malassezia restricta	60.0	0.007719521086506042
CK_DIABETES	Pestalotiopsis sp. YN-6	147.5	0.0020515581015106404
CK_DIABETES	Samsoniella hepiali	147.5	0.0020515581015106404
CK_DIABETES	Sclerencoelia fascicularis	147.5	0.0020515581015106404
CK_DIABETES	Stagonosporopsis cucurbitacearum	147.5	0.0020515581015106404
CK_DIABETES	Propionibacterium phage pa63	147.5	0.0020515581015106404
CK_DIABETES	Propionibacterium virus Ouroboros	147.5	0.0020515581015106404
