Phenotype	Column	Statistic	P-value
CK_OUTROS	Cladosporium herbarum	155.0	0.7111717649334033
CK_OUTROS	Cryptococcus neoformans	157.5	0.6355162964312122
CK_OUTROS	Exophiala xenobiotica	177.5	0.30887679822204994
CK_OUTROS	Fusarium solani	155.0	0.7111717649334033
CK_OUTROS	Fuscoporia contigua	155.0	0.7111717649334033
CK_OUTROS	Malassezia restricta	117.0	0.41947912021904155
CK_OUTROS	Pneumocystis murina	152.5	0.8173613313851769
CK_OUTROS	Schizophyllum commune	155.0	0.7111717649334033
CK_OUTROS	Betacoronavirus 1	155.0	0.7111717649334033
CK_OUTROS	Primate bocaparvovirus 1	152.5	0.8173613313851769
CK_OUTROS	Rhinovirus B	120.0	0.0006583371695572323
CK_OUTROS	Rotavirus A	128.0	0.20384975050713616
CK_OUTROS	Totivirus sp.	155.0	0.7111717649334033
CK_FRAQUEZA	Acinetobacter dispersus	364.0	0.6266036517237044
CK_FRAQUEZA	Acinetobacter johnsonii	300.0	0.07259204616303361
CK_FRAQUEZA	Corynebacterium aurimucosum	392.0	0.2334677721203926
CK_FRAQUEZA	Corynebacterium segmentosum	352.0	0.9405912312240876
CK_FRAQUEZA	Cutibacterium acnes	362.0	0.9427472459763401
CK_FRAQUEZA	Dolosigranulum pigrum	444.0	0.06790789490299229
CK_FRAQUEZA	Eikenella corrodens	364.0	0.6266036517237044
CK_FRAQUEZA	Haemophilus influenzae	378.0	0.36825025279312473
CK_FRAQUEZA	Moraxella catarrhalis	365.0	0.8546236079931027
CK_FRAQUEZA	Prevotella intermedia	378.0	0.36825025279312473
CK_FRAQUEZA	Pseudomonas putida	342.0	0.6672044445663692
CK_FRAQUEZA	Staphylococcus aureus	299.0	0.31391662886627325
CK_FRAQUEZA	Staphylococcus epidermidis	384.0	0.6542646029682988
CK_FRAQUEZA	Streptococcus pneumoniae	314.0	0.06213274385115275
CK_FRAQUEZA	Aspergillus felis	364.0	0.6266036517237044
CK_FRAQUEZA	Aspergillus flavus	338.0	0.3237683573976501
CK_FRAQUEZA	Aspergillus penicillioides	338.0	0.3237683573976501
CK_FRAQUEZA	Cladosporium herbarum	371.0	0.4714904370960764
CK_FRAQUEZA	Cryptococcus neoformans	346.5	0.6607302003337471
CK_FRAQUEZA	Exophiala xenobiotica	295.0	0.13298796406459756
CK_FRAQUEZA	Fusarium solani	371.0	0.4714904370960764
CK_FRAQUEZA	Fuscoporia contigua	338.0	0.3237683573976501
CK_FRAQUEZA	Malassezia restricta	421.0	0.3065586746160559
CK_FRAQUEZA	Pneumocystis murina	364.0	0.6266036517237044
CK_FRAQUEZA	Schizophyllum commune	371.0	0.4714904370960764
CK_FRAQUEZA	Betacoronavirus 1	339.0	0.35061033516190543
CK_FRAQUEZA	Primate bocaparvovirus 1	364.0	0.6266036517237044
CK_FRAQUEZA	Rhinovirus B	364.0	0.6266036517237044
CK_FRAQUEZA	Rotavirus A	385.0	0.2921113832159532
CK_FRAQUEZA	Totivirus sp.	371.0	0.4714904370960764
CK_DOEN_CARDIO	Acinetobacter dispersus	180.0	0.790434062319321
CK_DOEN_CARDIO	Acinetobacter johnsonii	162.0	0.5128717596716728
CK_DOEN_CARDIO	Corynebacterium aurimucosum	192.0	0.4769714649806752
CK_DOEN_CARDIO	Corynebacterium segmentosum	194.0	0.6979502096858943
CK_DOEN_CARDIO	Cutibacterium acnes	184.0	0.8828751285182479
CK_DOEN_CARDIO	Dolosigranulum pigrum	160.0	0.6209058238239478
CK_DOEN_CARDIO	Eikenella corrodens	180.0	0.790434062319321
CK_DOEN_CARDIO	Haemophilus influenzae	186.0	0.5962292783582749
CK_DOEN_CARDIO	Moraxella catarrhalis	176.5	1.0
CK_DOEN_CARDIO	Prevotella intermedia	186.0	0.5962292783582749
CK_DOEN_CARDIO	Pseudomonas putida	132.0	0.060914885843136604
CK_DOEN_CARDIO	Staphylococcus aureus	264.0	0.031436700197601614
CK_DOEN_CARDIO	Staphylococcus epidermidis	235.0	0.16756834113104047
CK_DOEN_CARDIO	Streptococcus pneumoniae	186.0	0.5962292783582749
CK_DOEN_CARDIO	Aspergillus felis	180.0	0.790434062319321
CK_DOEN_CARDIO	Aspergillus flavus	183.0	0.6769545302559947
CK_DOEN_CARDIO	Aspergillus penicillioides	183.0	0.6769545302559947
CK_DOEN_CARDIO	Cladosporium herbarum	183.0	0.6769545302559947
CK_DOEN_CARDIO	Cryptococcus neoformans	186.0	0.5962292783582749
CK_DOEN_CARDIO	Exophiala xenobiotica	146.0	0.2899680551492261
CK_DOEN_CARDIO	Fusarium solani	183.0	0.6769545302559947
CK_DOEN_CARDIO	Fuscoporia contigua	183.0	0.6769545302559947
CK_DOEN_CARDIO	Malassezia restricta	108.0	0.1172448194174146
CK_DOEN_CARDIO	Pneumocystis murina	180.0	0.790434062319321
CK_DOEN_CARDIO	Schizophyllum commune	183.0	0.6769545302559947
CK_DOEN_CARDIO	Betacoronavirus 1	183.0	0.6769545302559947
CK_DOEN_CARDIO	Primate bocaparvovirus 1	180.0	0.790434062319321
CK_DOEN_CARDIO	Rhinovirus B	180.0	0.790434062319321
CK_DOEN_CARDIO	Rotavirus A	189.0	0.5315292504866648
CK_DOEN_CARDIO	Totivirus sp.	183.0	0.6769545302559947
CK_DOEN_NEURO	Acinetobacter dispersus	32.5	1.0
CK_DOEN_NEURO	Acinetobacter johnsonii	35.0	0.7907447030150746
CK_DOEN_NEURO	Corynebacterium aurimucosum	4.0	0.0015130199357107582
CK_DOEN_NEURO	Corynebacterium segmentosum	3.0	0.11490237594703284
CK_DOEN_NEURO	Cutibacterium acnes	53.0	0.27449344371329676
CK_DOEN_NEURO	Dolosigranulum pigrum	2.0	0.03756442895013348
CK_DOEN_NEURO	Eikenella corrodens	32.5	1.0
CK_DOEN_NEURO	Haemophilus influenzae	33.5	0.8834488425186301
CK_DOEN_NEURO	Moraxella catarrhalis	37.5	0.683283333433742
CK_DOEN_NEURO	Prevotella intermedia	33.5	0.8834488425186301
CK_DOEN_NEURO	Pseudomonas putida	35.5	0.7663557175030068
CK_DOEN_NEURO	Staphylococcus aureus	46.5	0.4128066805006877
CK_DOEN_NEURO	Staphylococcus epidermidis	19.0	0.4804439629537999
CK_DOEN_NEURO	Streptococcus pneumoniae	33.5	0.8834488425186301
CK_DOEN_NEURO	Aspergillus felis	32.5	1.0
CK_DOEN_NEURO	Aspergillus flavus	33.0	0.9290213477985798
CK_DOEN_NEURO	Aspergillus penicillioides	33.0	0.9290213477985798
CK_DOEN_NEURO	Cladosporium herbarum	33.0	0.9290213477985798
CK_DOEN_NEURO	Cryptococcus neoformans	33.5	0.8834488425186301
CK_DOEN_NEURO	Exophiala xenobiotica	37.5	0.683283333433742
CK_DOEN_NEURO	Fusarium solani	33.0	0.9290213477985798
CK_DOEN_NEURO	Fuscoporia contigua	33.0	0.9290213477985798
CK_DOEN_NEURO	Malassezia restricta	35.0	0.8930430700935053
CK_DOEN_NEURO	Pneumocystis murina	32.5	1.0
CK_DOEN_NEURO	Schizophyllum commune	33.0	0.9290213477985798
CK_DOEN_NEURO	Betacoronavirus 1	33.0	0.9290213477985798
CK_DOEN_NEURO	Primate bocaparvovirus 1	32.5	1.0
CK_DOEN_NEURO	Rhinovirus B	32.5	1.0
CK_DOEN_NEURO	Rotavirus A	34.0	0.847793637934448
CK_DOEN_NEURO	Totivirus sp.	33.0	0.9290213477985798
CK_Neoplasia_sólida_ou_hematologica	Acinetobacter dispersus	32.5	1.0
CK_Neoplasia_sólida_ou_hematologica	Acinetobacter johnsonii	35.0	0.7907447030150746
CK_Neoplasia_sólida_ou_hematologica	Corynebacterium aurimucosum	34.5	0.8175450689522585
CK_Neoplasia_sólida_ou_hematologica	Corynebacterium segmentosum	8.0	0.19361791166479814
CK_Neoplasia_sólida_ou_hematologica	Cutibacterium acnes	41.0	0.6504759912804077
CK_Neoplasia_sólida_ou_hematologica	Dolosigranulum pigrum	40.0	0.5970095573106289
CK_Neoplasia_sólida_ou_hematologica	Eikenella corrodens	32.5	1.0
CK_Neoplasia_sólida_ou_hematologica	Haemophilus influenzae	33.5	0.8834488425186301
CK_Neoplasia_sólida_ou_hematologica	Moraxella catarrhalis	4.0	0.024837057229672877
CK_Neoplasia_sólida_ou_hematologica	Prevotella intermedia	33.5	0.8834488425186301
CK_Neoplasia_sólida_ou_hematologica	Pseudomonas putida	35.5	0.7663557175030068
CK_Neoplasia_sólida_ou_hematologica	Staphylococcus aureus	46.5	0.4128066805006877
CK_Neoplasia_sólida_ou_hematologica	Staphylococcus epidermidis	49.0	0.35165855092497944
CK_Neoplasia_sólida_ou_hematologica	Streptococcus pneumoniae	33.5	0.8834488425186301
CK_Neoplasia_sólida_ou_hematologica	Aspergillus felis	32.5	1.0
CK_Neoplasia_sólida_ou_hematologica	Aspergillus flavus	33.0	0.9290213477985798
CK_Neoplasia_sólida_ou_hematologica	Aspergillus penicillioides	33.0	0.9290213477985798
CK_Neoplasia_sólida_ou_hematologica	Cladosporium herbarum	33.0	0.9290213477985798
CK_Neoplasia_sólida_ou_hematologica	Cryptococcus neoformans	33.5	0.8834488425186301
CK_Neoplasia_sólida_ou_hematologica	Exophiala xenobiotica	37.5	0.683283333433742
CK_Neoplasia_sólida_ou_hematologica	Fusarium solani	33.0	0.9290213477985798
CK_Neoplasia_sólida_ou_hematologica	Fuscoporia contigua	33.0	0.9290213477985798
CK_Neoplasia_sólida_ou_hematologica	Malassezia restricta	2.0	0.11261123132108417
CK_Neoplasia_sólida_ou_hematologica	Pneumocystis murina	32.5	1.0
CK_Neoplasia_sólida_ou_hematologica	Schizophyllum commune	33.0	0.9290213477985798
CK_Neoplasia_sólida_ou_hematologica	Betacoronavirus 1	33.0	0.9290213477985798
CK_Neoplasia_sólida_ou_hematologica	Primate bocaparvovirus 1	32.5	1.0
CK_Neoplasia_sólida_ou_hematologica	Rhinovirus B	32.5	1.0
CK_Neoplasia_sólida_ou_hematologica	Rotavirus A	34.0	0.847793637934448
CK_Neoplasia_sólida_ou_hematologica	Totivirus sp.	33.0	0.9290213477985798
CK_DIABETES	Acinetobacter dispersus	180.0	0.790434062319321
CK_DIABETES	Acinetobacter johnsonii	162.0	0.5128717596716728
CK_DIABETES	Corynebacterium aurimucosum	192.0	0.4769714649806752
CK_DIABETES	Corynebacterium segmentosum	102.0	0.07972560349123087
CK_DIABETES	Cutibacterium acnes	157.0	0.6585062733017215
CK_DIABETES	Dolosigranulum pigrum	123.0	0.10880314926739883
CK_DIABETES	Eikenella corrodens	180.0	0.790434062319321
CK_DIABETES	Haemophilus influenzae	186.0	0.5962292783582749
CK_DIABETES	Moraxella catarrhalis	144.0	0.2594967801357789
CK_DIABETES	Prevotella intermedia	186.0	0.5962292783582749
CK_DIABETES	Pseudomonas putida	165.5	0.6431752709400885
CK_DIABETES	Staphylococcus aureus	241.5	0.11141576187527703
CK_DIABETES	Staphylococcus epidermidis	177.0	1.0
CK_DIABETES	Streptococcus pneumoniae	186.0	0.5962292783582749
CK_DIABETES	Aspergillus felis	180.0	0.790434062319321
CK_DIABETES	Aspergillus flavus	183.0	0.6769545302559947
CK_DIABETES	Aspergillus penicillioides	183.0	0.6769545302559947
CK_DIABETES	Cladosporium herbarum	183.0	0.6769545302559947
CK_DIABETES	Cryptococcus neoformans	186.0	0.5962292783582749
CK_DIABETES	Exophiala xenobiotica	147.0	0.306072970175163
CK_DIABETES	Fusarium solani	183.0	0.6769545302559947
CK_DIABETES	Fuscoporia contigua	183.0	0.6769545302559947
CK_DIABETES	Malassezia restricta	60.0	0.007719521086506042
CK_DIABETES	Pneumocystis murina	180.0	0.790434062319321
CK_DIABETES	Schizophyllum commune	183.0	0.6769545302559947
CK_DIABETES	Betacoronavirus 1	183.0	0.6769545302559947
CK_DIABETES	Primate bocaparvovirus 1	180.0	0.790434062319321
CK_DIABETES	Rhinovirus B	180.0	0.790434062319321
CK_DIABETES	Rotavirus A	156.0	0.26470875030836605
CK_DIABETES	Totivirus sp.	150.0	0.04471101705889061
CK_DOEN_PULMOR	Acinetobacter dispersus	32.5	1.0
CK_DOEN_PULMOR	Acinetobacter johnsonii	35.0	0.7907447030150746
CK_DOEN_PULMOR	Corynebacterium aurimucosum	34.5	0.8175450689522585
CK_DOEN_PULMOR	Corynebacterium segmentosum	21.0	0.561355723059614
CK_DOEN_PULMOR	Cutibacterium acnes	2.0	0.11582835566373569
CK_DOEN_PULMOR	Dolosigranulum pigrum	40.0	0.5970095573106289
CK_DOEN_PULMOR	Eikenella corrodens	32.5	1.0
CK_DOEN_PULMOR	Haemophilus influenzae	33.5	0.8834488425186301
CK_DOEN_PULMOR	Moraxella catarrhalis	37.5	0.683283333433742
CK_DOEN_PULMOR	Prevotella intermedia	33.5	0.8834488425186301
CK_DOEN_PULMOR	Pseudomonas putida	35.5	0.7663557175030068
CK_DOEN_PULMOR	Staphylococcus aureus	46.5	0.4128066805006877
CK_DOEN_PULMOR	Staphylococcus epidermidis	49.0	0.35165855092497944
CK_DOEN_PULMOR	Streptococcus pneumoniae	33.5	0.8834488425186301
CK_DOEN_PULMOR	Aspergillus felis	32.5	1.0
CK_DOEN_PULMOR	Aspergillus flavus	33.0	0.9290213477985798
CK_DOEN_PULMOR	Aspergillus penicillioides	33.0	0.9290213477985798
CK_DOEN_PULMOR	Cladosporium herbarum	33.0	0.9290213477985798
CK_DOEN_PULMOR	Cryptococcus neoformans	33.5	0.8834488425186301
CK_DOEN_PULMOR	Exophiala xenobiotica	37.5	0.683283333433742
CK_DOEN_PULMOR	Fusarium solani	33.0	0.9290213477985798
CK_DOEN_PULMOR	Fuscoporia contigua	33.0	0.9290213477985798
CK_DOEN_PULMOR	Malassezia restricta	18.0	0.4678049894321593
CK_DOEN_PULMOR	Pneumocystis murina	32.5	1.0
CK_DOEN_PULMOR	Schizophyllum commune	33.0	0.9290213477985798
CK_DOEN_PULMOR	Betacoronavirus 1	33.0	0.9290213477985798
CK_DOEN_PULMOR	Primate bocaparvovirus 1	32.5	1.0
CK_DOEN_PULMOR	Rhinovirus B	32.5	1.0
CK_DOEN_PULMOR	Rotavirus A	34.0	0.847793637934448
CK_DOEN_PULMOR	Totivirus sp.	33.0	0.9290213477985798
CK_DOEN_REL	Acinetobacter dispersus	32.5	1.0
CK_DOEN_REL	Acinetobacter johnsonii	35.0	0.7907447030150746
CK_DOEN_REL	Corynebacterium aurimucosum	34.5	0.8175450689522585
CK_DOEN_REL	Corynebacterium segmentosum	51.0	0.3061351400683583
CK_DOEN_REL	Cutibacterium acnes	31.0	0.9787364988007249
CK_DOEN_REL	Dolosigranulum pigrum	40.0	0.5970095573106289
CK_DOEN_REL	Eikenella corrodens	32.5	1.0
CK_DOEN_REL	Haemophilus influenzae	33.5	0.8834488425186301
CK_DOEN_REL	Moraxella catarrhalis	37.5	0.683283333433742
CK_DOEN_REL	Prevotella intermedia	33.5	0.8834488425186301
CK_DOEN_REL	Pseudomonas putida	35.5	0.7663557175030068
CK_DOEN_REL	Staphylococcus aureus	3.0	0.09547907800626246
CK_DOEN_REL	Staphylococcus epidermidis	49.0	0.35165855092497944
CK_DOEN_REL	Streptococcus pneumoniae	33.5	0.8834488425186301
CK_DOEN_REL	Aspergillus felis	32.5	1.0
CK_DOEN_REL	Aspergillus flavus	33.0	0.9290213477985798
CK_DOEN_REL	Aspergillus penicillioides	33.0	0.9290213477985798
CK_DOEN_REL	Cladosporium herbarum	33.0	0.9290213477985798
CK_DOEN_REL	Cryptococcus neoformans	33.5	0.8834488425186301
CK_DOEN_REL	Exophiala xenobiotica	37.5	0.683283333433742
CK_DOEN_REL	Fusarium solani	33.0	0.9290213477985798
CK_DOEN_REL	Fuscoporia contigua	33.0	0.9290213477985798
CK_DOEN_REL	Malassezia restricta	56.0	0.2062753620659804
CK_DOEN_REL	Pneumocystis murina	32.5	1.0
CK_DOEN_REL	Schizophyllum commune	33.0	0.9290213477985798
CK_DOEN_REL	Betacoronavirus 1	33.0	0.9290213477985798
CK_DOEN_REL	Primate bocaparvovirus 1	32.5	1.0
CK_DOEN_REL	Rhinovirus B	32.5	1.0
CK_DOEN_REL	Rotavirus A	34.0	0.847793637934448
CK_DOEN_REL	Totivirus sp.	33.0	0.9290213477985798
