Phenotype	Column	Statistic	P-value
CK_VOMITO	Leocarpus fragilis	312.0	0.04981624291531539
CK_VOMITO	Lepidoderma carestianum	312.0	0.04981624291531539
CK_VOMITO	Leucosporidium scottii	312.0	0.04981624291531539
CK_VOMITO	Leucosporidium sp. AY30	312.0	0.04981624291531539
CK_VOMITO	Lithohypha guttulata	312.0	0.04981624291531539
CK_VOMITO	Lyomyces sp. JC-2020a	312.0	0.04981624291531539
CK_VOMITO	Melanotrigonum ovale	312.0	0.04981624291531539
CK_VOMITO	Metarhizium viride	312.0	0.04981624291531539
CK_VOMITO	Mucilago crustacea	312.0	0.04981624291531539
CK_VOMITO	Multiclavula mucida	312.0	0.04981624291531539
CK_VOMITO	Mycena arcangeliana	312.0	0.04981624291531539
CK_VOMITO	Mycena sp. 1 GMB-2014	312.0	0.04981624291531539
CK_VOMITO	Myrmecridium schulzeri	312.0	0.04981624291531539
CK_VOMITO	Neohortaea acidophila	312.0	0.04981624291531539
CK_VOMITO	Neovaginatispora fuckelii	312.0	0.04981624291531539
CK_VOMITO	Nigrograna mackinnonii	312.0	0.04981624291531539
CK_VOMITO	Ochroconis cordanae	312.0	0.04981624291531539
CK_VOMITO	Orbilia flavidorosella	312.0	0.04981624291531539
CK_VOMITO	Orbilia sp.	312.0	0.04981624291531539
CK_VOMITO	Orbilia xanthostigma	312.0	0.04981624291531539
CK_VOMITO	Paracoccidioides lutzii	312.0	0.04981624291531539
CK_VOMITO	Paramicrothyrium chinensis	312.0	0.04981624291531539
CK_VOMITO	Parastagonospora nodorum	273.0	0.02206252770228682
CK_VOMITO	Passalora sp. CPC 11876	312.0	0.04981624291531539
CK_VOMITO	Patellaria sp.	312.0	0.04981624291531539
CK_VOMITO	Penicillium chrysogenum	286.0	0.004757204577912913
CK_VOMITO	Penicillium sp. G418	312.0	0.04981624291531539
CK_VOMITO	Peniophora piceae	312.0	0.04981624291531539
CK_VOMITO	Phaeococcomyces rothmanniae	312.0	0.04981624291531539
CK_VOMITO	Phialocephala scopiformis	312.0	0.04981624291531539
CK_VOMITO	Phialocephala sphaeroides	312.0	0.04981624291531539
CK_VOMITO	Phlebiopsis crassa	291.5	0.03799262217935074
CK_VOMITO	Physarum bogoriense	312.0	0.04981624291531539
CK_VOMITO	Physarum leucophaeum	312.0	0.04981624291531539
CK_VOMITO	Physarum melleum	312.0	0.04981624291531539
CK_VOMITO	Physarum polycephalum	312.0	0.04981624291531539
CK_VOMITO	Podospora anserina	312.0	0.04981624291531539
CK_VOMITO	Pseudocercospora luzardii	286.0	0.004757204577912913
CK_VOMITO	Pseudomicrostroma juglandis	312.0	0.04981624291531539
CK_VOMITO	Rhizoctonia solani	312.0	0.04981624291531539
CK_VOMITO	Sarcinomyces sp. SL-2011	312.0	0.04981624291531539
CK_VOMITO	Scheffersomyces stipitis	312.0	0.04981624291531539
CK_VOMITO	Schizopora paradoxa	312.0	0.04981624291531539
CK_VOMITO	Sordaria macrospora	312.0	0.04981624291531539
CK_VOMITO	Staninwardia suttonii	312.0	0.04981624291531539
CK_VOMITO	Stereum hirsutum	312.0	0.04981624291531539
CK_VOMITO	Sterigmatomyces sp.	312.0	0.04981624291531539
CK_VOMITO	Sympodiomycopsis kandeliae	312.0	0.04981624291531539
CK_VOMITO	Sympoventuria africana	312.0	0.04981624291531539
CK_VOMITO	Teratosphaeria molleriana	312.0	0.04981624291531539
CK_VOMITO	Trematosphaeria pertusa	312.0	0.04981624291531539
CK_VOMITO	Tricholoma squarrulosum	312.0	0.04981624291531539
CK_VOMITO	Umbilicaria squamosa	312.0	0.04981624291531539
CK_VOMITO	Verruconis panacis	312.0	0.04981624291531539
CK_VOMITO	Xylobolus sp. 101 OA-2013	312.0	0.04981624291531539
CK_VOMITO	Xylochrysis lucida	312.0	0.04981624291531539
CK_VOMITO	Penicillium chrysogenum virus	312.0	0.04981624291531539
CK_VOMITO	Rhinovirus B	312.0	0.04981624291531539
CK_VOMITO	Propionibacterium phage DrParker	312.0	0.04981624291531539
CK_VOMITO	Propionibacterium phage PAC9	312.0	0.04981624291531539
CK_VOMITO	Propionibacterium phage PacnesP1	312.0	0.04981624291531539
CK_VOMITO	Propionibacterium phage PacnesP2	312.0	0.04981624291531539
CK_VOMITO	Propionibacterium virus P1001	312.0	0.04981624291531539
CK_VOMITO	Propionibacterium virus P100A	312.0	0.04981624291531539
CK_VOMITO	Propionibacterium virus PHL025M00	293.5	0.04717565613598024
CK_VOMITO	Propionibacterium virus PHL113M01	312.0	0.04981624291531539
CK_VOMITO	Propionibacterium virus PHL132N00	312.0	0.04981624291531539
CK_VOMITO	Propionibacterium virus Stormborn	286.0	0.004757204577912913
CK_CEFALEIA	Acidovorax citrulli	314.5	0.033568212309972714
CK_CEFALEIA	Corynebacterium segmentosum	278.0	0.04483519665729501
CK_CEFALEIA	Duganella sp. GN2-R2	456.0	0.01779284483342997
CK_CEFALEIA	Escherichia coli	292.0	0.028815441450811122
CK_CEFALEIA	Inhella inkyongensis	314.5	0.033568212309972714
CK_CEFALEIA	Methylibium petroleiphilum	323.0	0.04454935551419493
CK_CEFALEIA	Mitsuaria sp. 7	242.5	0.005901849676291338
CK_CEFALEIA	Moraxella catarrhalis	544.0	0.001958703817509629
CK_CEFALEIA	Novosphingobium aromaticivorans	256.0	0.015283227094760321
CK_CEFALEIA	Novosphingobium resinovorum	299.0	0.03219031273450416
CK_CEFALEIA	Novosphingobium sp. ES2-1	251.0	0.009691537306315029
CK_CEFALEIA	Novosphingobium sp. THN1	224.5	0.0022616407896093463
CK_CEFALEIA	Novosphingobium tardaugens	229.0	0.0037276001509222046
CK_CEFALEIA	Paucibacter sp. KCTC 42545	314.5	0.033568212309972714
CK_CEFALEIA	Pseudomonas aeruginosa	314.5	0.033568212309972714
CK_CEFALEIA	Pseudomonas stutzeri	306.0	0.025164525580665207
CK_CEFALEIA	Roseateles depolymerans	289.0	0.013895355722086802
CK_CEFALEIA	Rubrivivax gelatinosus	314.5	0.033568212309972714
CK_CEFALEIA	Sphingobium amiense	308.0	0.04421651764608002
CK_CEFALEIA	Sphingobium cloacae	300.5	0.04684106691718628
CK_CEFALEIA	Sphingobium hydrophobicum	274.0	0.03372363803272098
CK_CEFALEIA	Sphingobium sp. TKS	297.5	0.018757545640574906
CK_CEFALEIA	Sphingobium sp. YBL2	280.5	0.010225121955053361
CK_CEFALEIA	Didymium iridis	314.5	0.033568212309972714
CK_CEFALEIA	Exophiala xenobiotica	314.5	0.033568212309972714
CK_CEFALEIA	Malassezia globosa	307.0	0.04724458183576091
CK_CORIZA	Gloeocapsa sp. PCC 7428	420.0	0.016382493639162766
CK_CORIZA	Nostoc sp. 'Peltigera malacea cyanobiont' DB3992	573.5	0.04506760604684991
CK_CORIZA	Prevotella intermedia	573.5	0.04506760604684991
CK_CORIZA	Chrysoporthe sp. MAF-2017a	592.0	0.01941117333626871
CK_CORIZA	Penicillium rubens	434.0	0.027612321594831034
CK_CORIZA	Symbiotaphrina buchneri	573.5	0.04506760604684991
CK_CORIZA	Propionibacterium phage pa29399-1-D_1	595.0	0.043581992611932116
CK_ERUPCAO_CUT	Mycoplasma salivarium	1.0	5.521328981936076e-08
CK_ERUPCAO_CUT	Prevotella fusca	0.0	2.002317182868681e-08
CK_ERUPCAO_CUT	Prevotella intermedia	1.0	7.776084503401031e-06
CK_ERUPCAO_CUT	Prevotella melaninogenica	0.0	2.002317182868681e-08
CK_ERUPCAO_CUT	Prevotella oris	1.0	5.521328981936076e-08
CK_MIALGIA	Acinetobacter haemolyticus	440.0	0.02733731945326102
CK_MIALGIA	Acinetobacter junii	440.0	0.02733731945326102
CK_MIALGIA	Cutibacterium granulosum	613.0	0.044824524596112705
CK_MIALGIA	Hymenobacter sp. DG01	440.0	0.02733731945326102
CK_MIALGIA	Labilithrix luteola	431.5	0.047214281430384065
CK_MIALGIA	Methylobacterium sp. ALBL_085	440.0	0.02733731945326102
CK_MIALGIA	Amylostereum laevigatum	440.0	0.02733731945326102
CK_MIALGIA	Cryptocoryneum condensatum	411.0	0.017487041116130326
CK_MIALGIA	Exophiala lecanii-corni	420.0	0.010068535674818888
CK_MIALGIA	Exophiala xenobiotica	402.0	0.04415024325224111
CK_MIALGIA	Pseudocercospora mori	440.0	0.02733731945326102
CK_MIALGIA	Symbiotaphrina buchneri	440.0	0.02733731945326102
CK_MIALGIA	Zymoseptoria tritici	440.0	0.02733731945326102
CK_MIALGIA	Propionibacterium virus PHL025M00	440.0	0.02733731945326102
CK_DOR_ABDOM	Citrobacter koseri	150.0	0.04471101705889061
CK_DOR_ABDOM	Corynebacterium accolens	147.5	0.0020515581015106404
CK_DOR_ABDOM	Corynebacterium aurimucosum	130.0	0.022566969971806686
CK_DOR_ABDOM	Corynebacterium camporealensis	122.0	0.0006809159460783159
CK_DOR_ABDOM	Corynebacterium casei	150.0	0.04471101705889061
CK_DOR_ABDOM	Corynebacterium doosanense	147.5	0.0020515581015106404
CK_DOR_ABDOM	Corynebacterium pseudotuberculosis	147.5	0.0020515581015106404
CK_DOR_ABDOM	Corynebacterium resistens	147.5	0.0020515581015106404
CK_DOR_ABDOM	Corynebacterium sp. PD7.7	147.5	0.0020515581015106404
CK_DOR_ABDOM	Coxiella burnetii	147.5	0.0020515581015106404
CK_DOR_ABDOM	Craurococcus roseus	147.5	0.0020515581015106404
CK_DOR_ABDOM	Dinoroseobacter shibae	147.5	0.0020515581015106404
CK_DOR_ABDOM	Dolosigranulum pigrum	61.0	0.000536239364108622
CK_DOR_ABDOM	Gemella haemolysans	147.5	0.0020515581015106404
CK_DOR_ABDOM	Gemmata massiliana	150.0	0.04471101705889061
CK_DOR_ABDOM	Ketogulonicigenium vulgare	147.5	0.0020515581015106404
CK_DOR_ABDOM	Leptolyngbya sp. WR9	147.5	0.0020515581015106404
CK_DOR_ABDOM	Methylobacterium iners	147.5	0.0020515581015106404
CK_DOR_ABDOM	Methylobacterium radiotolerans	150.0	0.04471101705889061
CK_DOR_ABDOM	Porphyromonas asaccharolytica	147.5	0.0020515581015106404
CK_DOR_ABDOM	Porphyromonas endodontalis	147.5	0.0020515581015106404
CK_DOR_ABDOM	Porphyromonas gingivalis	147.5	0.0020515581015106404
CK_DOR_ABDOM	Prevotella denticola	147.5	0.0020515581015106404
CK_DOR_ABDOM	Prevotella enoeca	147.5	0.0020515581015106404
CK_DOR_ABDOM	Prevotella fusca	150.0	0.04471101705889061
CK_DOR_ABDOM	Prevotella melaninogenica	150.0	0.04471101705889061
CK_DOR_ABDOM	Prevotella ruminicola	147.5	0.0020515581015106404
CK_DOR_ABDOM	Protaetiibacter sp. SSC-01	150.0	0.04471101705889061
CK_DOR_ABDOM	Rickettsiella sp. 5-186-2	147.5	0.0020515581015106404
CK_DOR_ABDOM	Sphingomonas sp. NIC1	150.0	0.04471101705889061
CK_DOR_ABDOM	Tannerella forsythia	147.5	0.0020515581015106404
CK_DOR_ABDOM	Thermoleptolyngbya sp. PKUAC-SCTA183	150.0	0.04471101705889061
CK_DOR_ABDOM	Xanthomonas campestris	150.0	0.04471101705889061
CK_DOR_ABDOM	uncultured Prevotella sp.	147.5	0.0020515581015106404
CK_DOR_ABDOM	Albugo laibachii	147.5	0.0020515581015106404
CK_DOR_ABDOM	Amycosphaerella africana	147.5	0.0020515581015106404
CK_DOR_ABDOM	Bankera fuligineoalba	147.5	0.0020515581015106404
CK_DOR_ABDOM	Byssochlamys spectabilis	150.0	0.04471101705889061
CK_DOR_ABDOM	Ceratiomyxa fruticulosa	147.5	0.0020515581015106404
CK_DOR_ABDOM	Colacogloea eucalyptica	147.5	0.0020515581015106404
CK_DOR_ABDOM	Didymella pinodella	147.5	0.0020515581015106404
CK_DOR_ABDOM	Eraphthora butleri	147.5	0.0020515581015106404
CK_DOR_ABDOM	Lactarius vellereus	147.5	0.0020515581015106404
CK_DOR_ABDOM	Leucosporidium sp. AY30	147.5	0.0020515581015106404
CK_DOR_ABDOM	Lyomyces sp. JC-2020a	147.5	0.0020515581015106404
CK_DOR_ABDOM	Neovaginatispora fuckelii	147.5	0.0020515581015106404
CK_DOR_ABDOM	Nigrograna mackinnonii	147.5	0.0020515581015106404
CK_DOR_ABDOM	Orbilia flavidorosella	147.5	0.0020515581015106404
CK_DOR_ABDOM	Orbilia sp.	147.5	0.0020515581015106404
CK_DOR_ABDOM	Phaeococcomyces rothmanniae	147.5	0.0020515581015106404
CK_DOR_ABDOM	Pseudomicrostroma juglandis	147.5	0.0020515581015106404
CK_DOR_ABDOM	Sympodiomycopsis kandeliae	147.5	0.0020515581015106404
CK_DOR_ABDOM	Sympoventuria africana	147.5	0.0020515581015106404
CK_DOR_ABDOM	Trematosphaeria pertusa	147.5	0.0020515581015106404
CK_DOR_ABDOM	Tricholoma squarrulosum	147.5	0.0020515581015106404
CK_DOR_ABDOM	Rhinovirus B	147.5	0.0020515581015106404
CK_DOR_ABDOM	Cutibacterium phage PAVL33	147.5	0.0020515581015106404
CK_DOR_ABDOM	Propionibacterium phage Cota	147.5	0.0020515581015106404
CK_DOR_ABDOM	Propionibacterium phage DrParker	147.5	0.0020515581015106404
CK_DOR_ABDOM	Propionibacterium phage Moyashi	147.5	0.0020515581015106404
CK_DOR_ABDOM	Propionibacterium phage PHL030N00	147.5	0.0020515581015106404
CK_DOR_ABDOM	Propionibacterium phage PacnesP1	147.5	0.0020515581015106404
CK_DOR_ABDOM	Propionibacterium phage PacnesP2	147.5	0.0020515581015106404
CK_DOR_ABDOM	Propionibacterium phage Supernova	147.5	0.0020515581015106404
CK_DOR_ABDOM	Propionibacterium phage pa29399-1-D_1	128.0	0.02861402346246612
CK_DOR_ABDOM	Propionibacterium virus P1001	147.5	0.0020515581015106404
CK_DOR_ABDOM	Propionibacterium virus P100A	147.5	0.0020515581015106404
CK_DOR_ABDOM	Propionibacterium virus PHL113M01	147.5	0.0020515581015106404
CK_DOR_ABDOM	Propionibacterium virus PHL132N00	147.5	0.0020515581015106404
CK_DOR_ABDOM	Propionibacterium virus PHL141N00	150.0	0.04471101705889061
CK_DOR_ABDOM	Propionibacterium virus PHL194M00	147.5	0.0020515581015106404
CK_DOR_ABDOM	Propionibacterium virus Stormborn	118.0	9.364551672894745e-06
CK_DOR_OSTEOMUSC	Acinetobacter sp. WCHAc010052	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Aquaspirillum sp. LM1	63.0	0.0020505371299732993
CK_DOR_OSTEOMUSC	Bacillus cereus	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Cellvibrio sp. KY-GH-1	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Corynebacterium ammoniagenes	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Corynebacterium camporealensis	64.0	0.014253826286141332
CK_DOR_OSTEOMUSC	Corynebacterium casei	64.0	0.0028984151917806635
CK_DOR_OSTEOMUSC	Corynebacterium efficiens	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Corynebacterium endometrii	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Corynebacterium glutamicum	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Corynebacterium halotolerans	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Corynebacterium jeikeium	64.0	0.014253826286141332
CK_DOR_OSTEOMUSC	Corynebacterium minutissimum	64.0	0.014253826286141332
CK_DOR_OSTEOMUSC	Corynebacterium mycetoides	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Corynebacterium pseudodiphtheriticum	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Corynebacterium renale	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Corynebacterium singulare	64.0	0.014253826286141332
CK_DOR_OSTEOMUSC	Corynebacterium sp. 2183	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Corynebacterium sp. Marseille-Q3630	63.0	0.0020505371299732993
CK_DOR_OSTEOMUSC	Corynebacterium sp. zg-917	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Corynebacterium stationis	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Corynebacterium testudinoris	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Corynebacterium ulcerans	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Cutibacterium granulosum	43.0	0.040670267443242016
CK_DOR_OSTEOMUSC	Friedmanniella luteola	64.0	0.0028984151917806635
CK_DOR_OSTEOMUSC	Gemmata obscuriglobus	63.0	0.0020505371299732993
CK_DOR_OSTEOMUSC	Kocuria palustris	65.0	0.039009632739868724
CK_DOR_OSTEOMUSC	Leuconostoc mesenteroides	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Massilia sp. 4114	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Massilia sp. Se16.2.3	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Microbacterium sp. Se63.02b	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Nocardioides ginkgobilobae	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Nocardioides marinisabuli	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Pantoea agglomerans	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Pantoea sp. SO10	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Paracoccus sp. AK26	66.0	0.04669815448253938
CK_DOR_OSTEOMUSC	Patulibacter medicamentivorans	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Pectobacterium brasiliense	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Propioniciclava sp. HDW11	63.0	0.0020505371299732993
CK_DOR_OSTEOMUSC	Sandaracinus amylolyticus	63.0	0.0020505371299732993
CK_DOR_OSTEOMUSC	Serinicoccus marinus	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Sphingomonas ginsengisoli An et al. 2013	64.0	0.014253826286141332
CK_DOR_OSTEOMUSC	Sphingomonas leidyi	66.0	0.04669815448253938
CK_DOR_OSTEOMUSC	Staphylococcus epidermidis	32.0	0.04515277097309492
CK_DOR_OSTEOMUSC	Stenotrophomonas rhizophila	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Streptococcus pneumoniae	65.0	0.018039365570036905
CK_DOR_OSTEOMUSC	Streptococcus salivarius	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Auricularia cornea	66.0	0.04669815448253938
CK_DOR_OSTEOMUSC	Capnobotryella renispora	64.0	0.0028984151917806635
CK_DOR_OSTEOMUSC	Ceratiomyxa fruticulosa	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Cladosporium sp.	66.0	0.04669815448253938
CK_DOR_OSTEOMUSC	Conioscypha varia	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Devriesia sp. ZWY-2014b	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Diaporthe amygdali	64.0	0.014253826286141332
CK_DOR_OSTEOMUSC	Encoelia furfuracea	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Eraphthora butleri	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Exidia recisa	64.0	0.0028984151917806635
CK_DOR_OSTEOMUSC	Fomitopsis betulina	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Fusarium coffeatum	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Fuscoporia contigua	63.0	0.0020505371299732993
CK_DOR_OSTEOMUSC	Gloeophyllum sepiarium	64.0	0.014253826286141332
CK_DOR_OSTEOMUSC	Gregarithecium sp. DQD-2016a	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Leucosporidium scottii	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Menegazzia subsimilis	64.0	0.0028984151917806635
CK_DOR_OSTEOMUSC	Mycena arcangeliana	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Mycena sp. 1 GMB-2014	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Myrmecridium schulzeri	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Ochroconis cordanae	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Orbilia xanthostigma	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Paramicrothyrium chinensis	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Penicillium chrysogenum	63.0	0.0020505371299732993
CK_DOR_OSTEOMUSC	Penicillium sp. G418	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Phlebiopsis crassa	64.0	0.014253826286141332
CK_DOR_OSTEOMUSC	Physisporinus sanguinolentus	63.0	0.0020505371299732993
CK_DOR_OSTEOMUSC	Podospora anserina	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Schizopora paradoxa	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Sordaria macrospora	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Trichoderma reesei	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Tropicoporus linteus	66.0	0.04669815448253938
CK_DOR_OSTEOMUSC	Uwebraunia dekkeri	65.0	0.018039365570036905
CK_DOR_OSTEOMUSC	Verruconis panacis	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Xylochrysis lucida	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Zasmidium cellare	63.0	0.0020505371299732993
CK_DOR_OSTEOMUSC	Penicillium chrysogenum virus	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Cutibacterium phage PAVL33	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Propionibacterium phage Cota	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Propionibacterium phage Moyashi	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Propionibacterium phage Supernova	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Propionibacterium virus PHL194M00	62.0	7.72247317720937e-06
CK_DOR_OSTEOMUSC	Propionibacterium virus PHL301M00	65.0	0.018039365570036905
CK_OUTROS	Citrobacter koseri	122.0	0.023645583542410555
CK_OUTROS	Corynebacterium ammoniagenes	120.0	0.0006583371695572323
CK_OUTROS	Corynebacterium camporealensis	92.5	0.00011360664010600215
CK_OUTROS	Corynebacterium casei	123.0	0.029216387339501968
CK_OUTROS	Corynebacterium diphtheriae	80.0	0.014322250202183594
CK_OUTROS	Corynebacterium efficiens	120.0	0.0006583371695572323
CK_OUTROS	Corynebacterium endometrii	120.0	0.0006583371695572323
CK_OUTROS	Corynebacterium glutamicum	120.0	0.0006583371695572323
CK_OUTROS	Corynebacterium halotolerans	120.0	0.0006583371695572323
CK_OUTROS	Corynebacterium jeikeium	91.5	8.592689192713567e-05
CK_OUTROS	Corynebacterium kefirresidentii	52.0	0.012734459189421125
CK_OUTROS	Corynebacterium mycetoides	120.0	0.0006583371695572323
CK_OUTROS	Corynebacterium pseudodiphtheriticum	120.0	0.0006583371695572323
CK_OUTROS	Corynebacterium renale	120.0	0.0006583371695572323
CK_OUTROS	Corynebacterium sp. 2183	120.0	0.0006583371695572323
CK_OUTROS	Corynebacterium sp. Marseille-Q3630	122.0	0.023645583542410555
CK_OUTROS	Corynebacterium sp. PD7.7	120.0	0.0006583371695572323
CK_OUTROS	Corynebacterium stationis	120.0	0.0006583371695572323
CK_OUTROS	Corynebacterium striatum	82.0	0.017378486819429103
CK_OUTROS	Corynebacterium testudinoris	120.0	0.0006583371695572323
CK_OUTROS	Corynebacterium ulcerans	120.0	0.0006583371695572323
CK_OUTROS	Cutibacterium avidum	122.0	0.023645583542410555
CK_OUTROS	Cutibacterium granulosum	80.0	0.02364133776977684
CK_OUTROS	Deinococcus rufus	122.0	0.023645583542410555
CK_OUTROS	Amycosphaerella africana	120.0	0.0006583371695572323
CK_OUTROS	Ceratiomyxa fruticulosa	120.0	0.0006583371695572323
CK_OUTROS	Coniosporium apollinis	123.0	0.029216387339501968
CK_OUTROS	Eraphthora butleri	120.0	0.0006583371695572323
CK_OUTROS	Trichoderma reesei	120.0	0.0006583371695572323
CK_OUTROS	Rhinovirus B	120.0	0.0006583371695572323
CK_OUTROS	Cutibacterium phage PAVL33	120.0	0.0006583371695572323
CK_OUTROS	Propionibacterium phage Cota	120.0	0.0006583371695572323
CK_OUTROS	Propionibacterium phage DrParker	120.0	0.0006583371695572323
CK_OUTROS	Propionibacterium phage Moyashi	120.0	0.0006583371695572323
CK_OUTROS	Propionibacterium phage PAC9	120.0	0.0006583371695572323
CK_OUTROS	Propionibacterium phage Supernova	120.0	0.0006583371695572323
CK_OUTROS	Propionibacterium phage pa3-SS3	122.0	0.023645583542410555
CK_OUTROS	Propionibacterium virus P1001	120.0	0.0006583371695572323
CK_OUTROS	Propionibacterium virus PAS50	122.0	0.023645583542410555
CK_OUTROS	Propionibacterium virus PHL092M00	122.0	0.023645583542410555
CK_OUTROS	Propionibacterium virus PHL111M01	122.0	0.023645583542410555
CK_OUTROS	Propionibacterium virus PHL179M00	122.0	0.023645583542410555
CK_OUTROS	Propionibacterium virus PHL194M00	120.0	0.0006583371695572323
CK_OUTROS	Propionibacterium virus PHL301M00	93.5	0.0001495496191564478
CK_OUTROS	Propionibacterium virus Stormborn	123.0	0.029216387339501968
CK_FRAQUEZA	Pantoea rwandensis	306.0	0.007069696192295672
CK_FRAQUEZA	Paracoccus sp. AK26	286.0	0.006917421686765251
CK_FRAQUEZA	Sandaracinus amylolyticus	306.0	0.007069696192295672
CK_FRAQUEZA	Cladosporium uredinicola	295.5	0.03514678359618234
CK_FRAQUEZA	Exidia recisa	306.0	0.007069696192295672
CK_FRAQUEZA	Hannaella oryzae	306.0	0.007069696192295672
CK_FRAQUEZA	Phoma sp. 1 OB-2014	306.0	0.007069696192295672
CK_FRAQUEZA	Physisporinus sanguinolentus	306.0	0.007069696192295672
CK_FRAQUEZA	Pseudocyphellaria aurata	306.0	0.007069696192295672
CK_FRAQUEZA	Tropicoporus linteus	286.0	0.006917421686765251
CK_FRAQUEZA	Propionibacterium virus PAS50	306.0	0.007069696192295672
CK_FRAQUEZA	Propionibacterium virus PHL111M01	306.0	0.007069696192295672
CK_FRAQUEZA	Propionibacterium virus PHL179M00	306.0	0.007069696192295672
CK_DOEN_CARDIO	Acidovorax sp. 1608163	147.5	0.0020515581015106404
CK_DOEN_CARDIO	Acinetobacter ursingii	150.0	0.04471101705889061
CK_DOEN_CARDIO	Aureimonas altamirensis	147.5	0.0020515581015106404
CK_DOEN_CARDIO	Byssovorax cruenta	147.5	0.0020515581015106404
CK_DOEN_CARDIO	Chroococcidiopsis thermalis	147.5	0.0020515581015106404
CK_DOEN_CARDIO	Corynebacterium lactis	147.5	0.0020515581015106404
CK_DOEN_CARDIO	Corynebacterium propinquum	147.5	0.0020515581015106404
CK_DOEN_CARDIO	Corynebacterium sp. ZJ-599	147.5	0.0020515581015106404
CK_DOEN_CARDIO	Deinococcus puniceus	123.0	0.003605727751588813
CK_DOEN_CARDIO	Deinococcus rufus	118.0	9.364551672894745e-06
CK_DOEN_CARDIO	Epilithonimonas vandammei	147.5	0.0020515581015106404
CK_DOEN_CARDIO	Geodermatophilus obscurus	147.5	0.0020515581015106404
CK_DOEN_CARDIO	Hymenobacter sedentarius	147.5	0.0020515581015106404
CK_DOEN_CARDIO	Kinneretia sp. DAIF2	78.0	0.01737832292075073
CK_DOEN_CARDIO	Kocuria sp. KD4	147.5	0.0020515581015106404
CK_DOEN_CARDIO	Massilia oculi	147.5	0.0020515581015106404
CK_DOEN_CARDIO	Methylobacterium sp. WL1	147.5	0.0020515581015106404
CK_DOEN_CARDIO	Mitsuaria sp. 7	96.5	0.04269527438265949
