Phenotype	Column	Statistic	P-value
CK_DOR_GARG	Streptomyces sp. ICC4	499.5	0.4169593730509694
CK_DOR_GARG	Tannerella forsythia	499.5	0.4169593730509694
CK_DOR_GARG	Tardibacter chloracetimidivorans	551.0	0.09520655599197136
CK_DOR_GARG	Thauera sp. K11	562.0	0.19856103910851863
CK_DOR_GARG	Thermoleptolyngbya sp. PKUAC-SCTA183	519.0	0.8066727024988826
CK_DOR_GARG	Thiomonas intermedia	555.0	0.1847564663626572
CK_DOR_GARG	Treponema sp. OMZ 804	499.5	0.4169593730509694
CK_DOR_GARG	Treponema sp. OMZ 838	499.5	0.4169593730509694
CK_DOR_GARG	Truepera radiovictrix	524.0	0.7372045305883588
CK_DOR_GARG	Variovorax sp. HW608	540.0	0.44518880819160167
CK_DOR_GARG	Variovorax sp. PMC12	522.0	0.7858974280358424
CK_DOR_GARG	Variovorax sp. SRS16	499.5	0.4169593730509694
CK_DOR_GARG	Veillonella parvula	532.0	0.24804026514786126
CK_DOR_GARG	Xanthomonas campestris	551.0	0.09520655599197136
CK_DOR_GARG	[Haemophilus] ducreyi	499.5	0.4169593730509694
CK_DOR_GARG	[Ruminococcus] gnavus	518.0	0.8413038153644476
CK_DOR_GARG	uncultured Chroococcidiopsis sp.	511.5	0.9770162606496964
CK_DOR_GARG	uncultured Hymenobacter sp.	532.0	0.24804026514786126
CK_DOR_GARG	uncultured Prevotella sp.	499.5	0.4169593730509694
CK_DOR_GARG	uncultured Tolypothrix sp.	499.5	0.4169593730509694
CK_DOR_GARG	Albugo laibachii	532.0	0.24804026514786126
CK_DOR_GARG	Aleurobotrys botryosus	532.0	0.24804026514786126
CK_DOR_GARG	Alternaria alternata	518.0	0.8413038153644476
CK_DOR_GARG	Amanita phalloides	499.5	0.4169593730509694
CK_DOR_GARG	Amycosphaerella africana	499.5	0.4169593730509694
CK_DOR_GARG	Amylostereum laevigatum	570.0	0.03857553363094826
CK_DOR_GARG	Annulohypoxylon stygium	499.5	0.4169593730509694
CK_DOR_GARG	Antarctomyces pellizariae	532.0	0.24804026514786126
CK_DOR_GARG	Anthracocystis panici-leucophaei	532.0	0.24804026514786126
CK_DOR_GARG	Antrodiella romellii	551.0	0.09520655599197136
CK_DOR_GARG	Arrhenia retirugis	499.5	0.4169593730509694
CK_DOR_GARG	Arthrocladium fulminans	518.0	0.8413038153644476
CK_DOR_GARG	Articulospora atra	532.0	0.24804026514786126
CK_DOR_GARG	Articulospora tetracladia	518.0	0.8413038153644476
CK_DOR_GARG	Aspergillus felis	499.5	0.4169593730509694
CK_DOR_GARG	Aspergillus flavus	518.0	0.8413038153644476
CK_DOR_GARG	Aspergillus fumigatus	532.0	0.24804026514786126
CK_DOR_GARG	Aspergillus glaucus	499.5	0.4169593730509694
CK_DOR_GARG	Aspergillus penicillioides	486.0	0.238354852682096
CK_DOR_GARG	Asterostroma andinum	532.0	0.24804026514786126
CK_DOR_GARG	Athelia rolfsii	532.0	0.24804026514786126
CK_DOR_GARG	Aureobasidium pullulans	499.5	0.4169593730509694
CK_DOR_GARG	Auricularia cornea	491.0	0.49202345972295947
CK_DOR_GARG	Bahusakala longispora	499.5	0.4169593730509694
CK_DOR_GARG	Bankera fuligineoalba	532.0	0.24804026514786126
CK_DOR_GARG	Beauveria bassiana	499.5	0.4169593730509694
CK_DOR_GARG	Bipolaris sorokiniana	486.0	0.238354852682096
CK_DOR_GARG	Blumeria graminis	518.0	0.8413038153644476
CK_DOR_GARG	Botryobasidium sp. 1 KWH-2019	532.0	0.24804026514786126
CK_DOR_GARG	Botryobasidium subcoronatum	532.0	0.24804026514786126
CK_DOR_GARG	Botrytis cinerea	499.5	0.4169593730509694
CK_DOR_GARG	Bradymyces sp. LS-2015b	532.0	0.24804026514786126
CK_DOR_GARG	Bullera alba	499.5	0.4169593730509694
CK_DOR_GARG	Bullera penniseticola	532.0	0.24804026514786126
CK_DOR_GARG	Bulleribasidium foliicola	551.0	0.09520655599197136
CK_DOR_GARG	Bulleribasidium sp.	532.0	0.24804026514786126
CK_DOR_GARG	Byssochlamys spectabilis	551.0	0.09520655599197136
CK_DOR_GARG	Capnobotryella renispora	519.0	0.8066727024988826
CK_DOR_GARG	Ceratiomyxa fruticulosa	499.5	0.4169593730509694
CK_DOR_GARG	Cercospora beticola	532.0	0.24804026514786126
CK_DOR_GARG	Chaetospermum artocarpi	499.5	0.4169593730509694
CK_DOR_GARG	Chrysoporthe sp. MAF-2017a	523.0	0.7614328808272052
CK_DOR_GARG	Cladosporium cladosporioides	513.5	1.0
CK_DOR_GARG	Cladosporium herbarum	551.0	0.09520655599197136
CK_DOR_GARG	Cladosporium langeronii	532.0	0.24804026514786126
CK_DOR_GARG	Cladosporium perangustum	499.5	0.4169593730509694
CK_DOR_GARG	Cladosporium sp.	522.0	0.7858974280358424
CK_DOR_GARG	Cladosporium uredinicola	511.5	0.9770162606496964
CK_DOR_GARG	Clavariopsis aquatica	518.0	0.8413038153644476
CK_DOR_GARG	Clonostachys rosea	499.5	0.4169593730509694
CK_DOR_GARG	Colacogloea eucalyptica	532.0	0.24804026514786126
CK_DOR_GARG	Colletotrichum nymphaeae	499.5	0.4169593730509694
CK_DOR_GARG	Conioscypha varia	499.5	0.4169593730509694
CK_DOR_GARG	Coniosporium apollinis	519.0	0.8066727024988826
CK_DOR_GARG	Coniothyrium glycines	499.5	0.4169593730509694
CK_DOR_GARG	Cordyceps militaris	504.0	0.7556346773551115
CK_DOR_GARG	Coremiopassalora eucalypti	532.0	0.24804026514786126
CK_DOR_GARG	Corynespora cassiicola	532.0	0.24804026514786126
CK_DOR_GARG	Cryptococcus neoformans	538.5	0.3600090095633679
CK_DOR_GARG	Cryptococcus wingfieldii	499.5	0.4169593730509694
CK_DOR_GARG	Cryptocoryneum condensatum	531.0	0.6427203460354876
CK_DOR_GARG	Cutaneotrichosporon oleaginosum	499.5	0.4169593730509694
CK_DOR_GARG	Cyanodermella asteris	491.0	0.49202345972295947
CK_DOR_GARG	Cyanodermella oleoligni	499.5	0.4169593730509694
CK_DOR_GARG	Cyanodermella viridula	518.0	0.8413038153644476
CK_DOR_GARG	Cystobasidium sp.	532.0	0.24804026514786126
CK_DOR_GARG	Dacrymyces stillatus	532.0	0.24804026514786126
CK_DOR_GARG	Dacryopinax spathularia	532.0	0.24804026514786126
CK_DOR_GARG	Debaryomyces hansenii	499.5	0.4169593730509694
CK_DOR_GARG	Dendrophoma cytisporoides	532.0	0.24804026514786126
CK_DOR_GARG	Dentipellis fragilis	518.0	0.8413038153644476
CK_DOR_GARG	Devriesia sp. ZWY-2014b	499.5	0.4169593730509694
CK_DOR_GARG	Diaporthe ambigua	532.0	0.24804026514786126
CK_DOR_GARG	Diaporthe amygdali	536.5	0.39972073885960213
CK_DOR_GARG	Diaporthe longicolla	551.0	0.09520655599197136
CK_DOR_GARG	Diaporthe maritima	532.0	0.24804026514786126
CK_DOR_GARG	Diaporthe nobilis	532.0	0.24804026514786126
CK_DOR_GARG	Diaporthe phaseolorum	532.0	0.24804026514786126
CK_DOR_GARG	Diaporthe sp. HYK-2013	518.0	0.8413038153644476
CK_DOR_GARG	Dictydiaethalium dictyosporum	518.0	0.8413038153644476
CK_DOR_GARG	Dictydiaethalium plumbeum	499.5	0.4169593730509694
CK_DOR_GARG	Didymella exigua	532.0	0.24804026514786126
CK_DOR_GARG	Didymella pinodella	532.0	0.24804026514786126
CK_DOR_GARG	Didymella pinodes	541.0	0.4282030652051214
CK_DOR_GARG	Didymium dubium	551.0	0.09520655599197136
CK_DOR_GARG	Didymium iridis	604.0	0.06513357126907982
CK_DOR_GARG	Didymium squamulosum	532.0	0.24804026514786126
CK_DOR_GARG	Dinemasporium pseudodecipiens	499.5	0.4169593730509694
CK_DOR_GARG	Dinemasporium sp.	518.0	0.8413038153644476
CK_DOR_GARG	Dioszegia changbaiensis	499.5	0.4169593730509694
CK_DOR_GARG	Dissoconium aciculare	499.5	0.4169593730509694
CK_DOR_GARG	Donkioporia expansa	532.0	0.24804026514786126
CK_DOR_GARG	Encoelia furfuracea	499.5	0.4169593730509694
CK_DOR_GARG	Entyloma ficariae	532.0	0.24804026514786126
CK_DOR_GARG	Eraphthora butleri	499.5	0.4169593730509694
CK_DOR_GARG	Exidia recisa	486.0	0.238354852682096
CK_DOR_GARG	Exopassalora zambiae	499.5	0.4169593730509694
CK_DOR_GARG	Exophiala lecanii-corni	525.0	0.7132345879593762
CK_DOR_GARG	Exophiala xenobiotica	590.0	0.11898976889826712
CK_DOR_GARG	Exserohilum turcicum	518.0	0.8413038153644476
CK_DOR_GARG	Fibroporia vaillantii	499.5	0.4169593730509694
CK_DOR_GARG	Filobasidium magnum	499.5	0.4169593730509694
CK_DOR_GARG	Fomes fomentarius	519.0	0.8066727024988826
CK_DOR_GARG	Fomitopsis betulina	499.5	0.4169593730509694
CK_DOR_GARG	Fuligo septica	532.0	0.24804026514786126
CK_DOR_GARG	Fusarium coffeatum	499.5	0.4169593730509694
CK_DOR_GARG	Fusarium culmorum	518.0	0.8413038153644476
CK_DOR_GARG	Fusarium fujikuroi	499.5	0.4169593730509694
CK_DOR_GARG	Fusarium graminearum	509.5	0.9311250041709704
CK_DOR_GARG	Fusarium oxysporum	532.0	0.24804026514786126
CK_DOR_GARG	Fusarium pseudograminearum	499.5	0.4169593730509694
CK_DOR_GARG	Fusarium solani	551.0	0.09520655599197136
CK_DOR_GARG	Fusarium vanettenii	551.0	0.09520655599197136
CK_DOR_GARG	Fusarium venenatum	532.0	0.24804026514786126
CK_DOR_GARG	Fuscoporia callimorpha	532.0	0.24804026514786126
CK_DOR_GARG	Fuscoporia contigua	486.0	0.238354852682096
CK_DOR_GARG	Geastrum cf. triplex B KH-2011	499.5	0.4169593730509694
CK_DOR_GARG	Glarea lozoyensis	499.5	0.4169593730509694
CK_DOR_GARG	Gloeophyllum sepiarium	536.5	0.39972073885960213
CK_DOR_GARG	Gloeoporus dichrous	532.0	0.24804026514786126
CK_DOR_GARG	Gregarithecium sp. DQD-2016a	499.5	0.4169593730509694
CK_DOR_GARG	Gymnopus erythropus	532.0	0.24804026514786126
CK_DOR_GARG	Gymnopus pygmaeus	532.0	0.24804026514786126
CK_DOR_GARG	Gymnopus sp.	499.5	0.4169593730509694
CK_DOR_GARG	Hannaella oryzae	486.0	0.238354852682096
CK_DOR_GARG	Hannaella sinensis	499.5	0.4169593730509694
CK_DOR_GARG	Hemimycena sp.	532.0	0.24804026514786126
CK_DOR_GARG	Heterocephalacria bachmannii	499.5	0.4169593730509694
CK_DOR_GARG	Heterophoma verbasci-densiflori	519.0	0.8066727024988826
CK_DOR_GARG	Hormonema carpetanum	518.0	0.8413038153644476
CK_DOR_GARG	Hymenochaete boddingii	499.5	0.4169593730509694
CK_DOR_GARG	Hymenochaete ulmicola	499.5	0.4169593730509694
CK_DOR_GARG	Hymenotorrendiella eucalypti	499.5	0.4169593730509694
CK_DOR_GARG	Hyperdermium pulvinatum	499.5	0.4169593730509694
CK_DOR_GARG	Hyphodontia rimosissima	499.5	0.4169593730509694
CK_DOR_GARG	Hypoxylon fragiforme	522.0	0.7858974280358424
CK_DOR_GARG	Hysteropatella prostii	518.0	0.8413038153644476
CK_DOR_GARG	Idriella lunata	499.5	0.4169593730509694
CK_DOR_GARG	Jianyunia sakaguchii	532.0	0.24804026514786126
CK_DOR_GARG	Laccaria bicolor	499.5	0.4169593730509694
CK_DOR_GARG	Lactarius vellereus	532.0	0.24804026514786126
CK_DOR_GARG	Lecanicillium fungicola	499.5	0.4169593730509694
CK_DOR_GARG	Lecanicillium fusisporum	499.5	0.4169593730509694
CK_DOR_GARG	Lecanicillium sp. ZZ-2018a	499.5	0.4169593730509694
CK_DOR_GARG	Lentinula edodes	532.0	0.24804026514786126
CK_DOR_GARG	Lentomitella conoidea	532.0	0.24804026514786126
CK_DOR_GARG	Leocarpus fragilis	532.0	0.24804026514786126
CK_DOR_GARG	Lepidoderma carestianum	532.0	0.24804026514786126
CK_DOR_GARG	Leptosphaeria biglobosa	589.5	0.09201874268913633
CK_DOR_GARG	Leptosphaeria maculans	486.0	0.238354852682096
CK_DOR_GARG	Leucosporidium scottii	499.5	0.4169593730509694
CK_DOR_GARG	Leucosporidium sp. AY30	532.0	0.24804026514786126
CK_DOR_GARG	Licea castanea	499.5	0.4169593730509694
CK_DOR_GARG	Licea variabilis	499.5	0.4169593730509694
CK_DOR_GARG	Lithohypha aloicola	518.0	0.8413038153644476
CK_DOR_GARG	Lithohypha guttulata	532.0	0.24804026514786126
CK_DOR_GARG	Lopadostoma quercicola	499.5	0.4169593730509694
CK_DOR_GARG	Lyomyces microfasciculatus	532.0	0.24804026514786126
CK_DOR_GARG	Lyomyces sp. JC-2020a	532.0	0.24804026514786126
CK_DOR_GARG	Malassezia furfur	537.5	0.3795455171960971
CK_DOR_GARG	Malassezia globosa	516.0	0.9648917673306593
CK_DOR_GARG	Malassezia obtusa	499.5	0.4169593730509694
CK_DOR_GARG	Malassezia restricta	482.0	0.682035721351074
CK_DOR_GARG	Malassezia sympodialis	551.0	0.09520655599197136
CK_DOR_GARG	Marasmius tenuissimus	499.5	0.4169593730509694
CK_DOR_GARG	Marasmius wynneae	486.0	0.238354852682096
CK_DOR_GARG	Marchandiomyces marsonii	499.5	0.4169593730509694
CK_DOR_GARG	Melanotrigonum ovale	532.0	0.24804026514786126
CK_DOR_GARG	Menegazzia subsimilis	486.0	0.238354852682096
CK_DOR_GARG	Mensularia radiata	499.5	0.4169593730509694
CK_DOR_GARG	Metarhizium viride	532.0	0.24804026514786126
CK_DOR_GARG	Meyerozyma guilliermondii	525.0	0.7132345879593762
CK_DOR_GARG	Microthyrium ilicinum	499.5	0.4169593730509694
CK_DOR_GARG	Monilinia fructigena	499.5	0.4169593730509694
CK_DOR_GARG	Monilinia laxa	499.5	0.4169593730509694
CK_DOR_GARG	Mucilago crustacea	532.0	0.24804026514786126
CK_DOR_GARG	Multiclavula mucida	499.5	0.4169593730509694
CK_DOR_GARG	Mycena arcangeliana	499.5	0.4169593730509694
CK_DOR_GARG	Mycena inclinata	532.0	0.24804026514786126
CK_DOR_GARG	Mycena sp. 1 GMB-2014	499.5	0.4169593730509694
CK_DOR_GARG	Mycosphaerella bixae	486.0	0.238354852682096
CK_DOR_GARG	Myrmecia israeliensis	551.0	0.09520655599197136
CK_DOR_GARG	Myrmecridium schulzeri	499.5	0.4169593730509694
CK_DOR_GARG	Naganishia adeliensis	499.5	0.4169593730509694
CK_DOR_GARG	Naganishia albida	499.5	0.4169593730509694
CK_DOR_GARG	Naganishia albidosimilis	499.5	0.4169593730509694
CK_DOR_GARG	Naganishia diffluens	499.5	0.4169593730509694
CK_DOR_GARG	Naganishia liquefaciens	499.5	0.4169593730509694
CK_DOR_GARG	Neocatenulostroma microsporum	519.0	0.8066727024988826
CK_DOR_GARG	Neocrinula lambertiae	499.5	0.4169593730509694
CK_DOR_GARG	Neogloea sp. TUB 020325	506.0	0.81188849401854
CK_DOR_GARG	Neohortaea acidophila	532.0	0.24804026514786126
CK_DOR_GARG	Neovaginatispora fuckelii	532.0	0.24804026514786126
CK_DOR_GARG	Nigrograna mackinnonii	532.0	0.24804026514786126
CK_DOR_GARG	Ochroconis cordanae	499.5	0.4169593730509694
CK_DOR_GARG	Ochroconis robusta	499.5	0.4169593730509694
CK_DOR_GARG	Ochroconis sexualis	499.5	0.4169593730509694
CK_DOR_GARG	Ochroconis sp.	499.5	0.4169593730509694
CK_DOR_GARG	Oliveonia sp. VM-2020o	499.5	0.4169593730509694
CK_DOR_GARG	Ophiocordyceps sinensis	499.5	0.4169593730509694
CK_DOR_GARG	Orbilia flavidorosella	532.0	0.24804026514786126
CK_DOR_GARG	Orbilia sp.	532.0	0.24804026514786126
CK_DOR_GARG	Orbilia xanthostigma	499.5	0.4169593730509694
CK_DOR_GARG	Otidea onotica	532.0	0.24804026514786126
CK_DOR_GARG	Paracoccidioides lutzii	532.0	0.24804026514786126
CK_DOR_GARG	Paramicrothyrium chinensis	499.5	0.4169593730509694
CK_DOR_GARG	Paramycosphaerella parkii	499.5	0.4169593730509694
CK_DOR_GARG	Parastagonospora avenae	540.0	0.5742224493505019
CK_DOR_GARG	Parastagonospora nodorum	542.0	0.4116006073310702
CK_DOR_GARG	Parasympodiella lauri	499.5	0.4169593730509694
CK_DOR_GARG	Parateratosphaeria bellula	499.5	0.4169593730509694
CK_DOR_GARG	Passalora perplexa	499.5	0.4169593730509694
CK_DOR_GARG	Passalora sp. CPC 11876	532.0	0.24804026514786126
CK_DOR_GARG	Patellaria sp.	532.0	0.24804026514786126
CK_DOR_GARG	Patellariopsis atrovinosa	519.0	0.8066727024988826
CK_DOR_GARG	Peltaster fructicola	505.0	0.783620203898353
CK_DOR_GARG	Penicillium chrysogenum	518.0	0.8413038153644476
CK_DOR_GARG	Penicillium rubens	561.0	0.20797488200821512
CK_DOR_GARG	Penicillium sp. G418	499.5	0.4169593730509694
CK_DOR_GARG	Peniophora piceae	532.0	0.24804026514786126
CK_DOR_GARG	Peniophora proxima	532.0	0.24804026514786126
CK_DOR_GARG	Peniophora sp. 213 OA-2013	570.0	0.03857553363094826
CK_DOR_GARG	Peniophora tamaricicola	532.0	0.24804026514786126
CK_DOR_GARG	Pestalotiopsis sp. YN-6	499.5	0.4169593730509694
CK_DOR_GARG	Phaeococcomyces rothmanniae	532.0	0.24804026514786126
CK_DOR_GARG	Phellinidium pouzarii	519.0	0.8066727024988826
CK_DOR_GARG	Phialocephala scopiformis	532.0	0.24804026514786126
CK_DOR_GARG	Phialocephala sphaeroides	532.0	0.24804026514786126
CK_DOR_GARG	Phlebia centrifuga	486.0	0.238354852682096
CK_DOR_GARG	Phlebiopsis crassa	536.5	0.39972073885960213
CK_DOR_GARG	Pholiota squarrosa	532.0	0.24804026514786126
CK_DOR_GARG	Phoma sp. 1 OB-2014	486.0	0.238354852682096
CK_DOR_GARG	Phyllozyma subbrunnea	551.0	0.09520655599197136
CK_DOR_GARG	Physarum bogoriense	532.0	0.24804026514786126
CK_DOR_GARG	Physarum leucophaeum	532.0	0.24804026514786126
CK_DOR_GARG	Physarum melleum	532.0	0.24804026514786126
CK_DOR_GARG	Physarum polycephalum	532.0	0.24804026514786126
CK_DOR_GARG	Physisporinus sanguinolentus	486.0	0.238354852682096
CK_DOR_GARG	Pinaceicola cordae	499.5	0.4169593730509694
CK_DOR_GARG	Pithomyces chartarum	499.5	0.4169593730509694
CK_DOR_GARG	Pleurotus ostreatus	499.5	0.4169593730509694
CK_DOR_GARG	Pneumocystis murina	499.5	0.4169593730509694
CK_DOR_GARG	Podospora anserina	499.5	0.4169593730509694
CK_DOR_GARG	Protophysarum sp. PV64	578.0	0.11057866699571872
CK_DOR_GARG	Pseudendoclonium arthropyreniae	551.0	0.09520655599197136
CK_DOR_GARG	Pseudendoclonium submarinum	532.0	0.24804026514786126
CK_DOR_GARG	Pseudobensingtonia sp.	499.5	0.4169593730509694
CK_DOR_GARG	Pseudocercospora cruenta	499.5	0.4169593730509694
CK_DOR_GARG	Pseudocercospora fijiensis	499.5	0.4169593730509694
CK_DOR_GARG	Pseudocercospora griseola	518.0	0.8413038153644476
CK_DOR_GARG	Pseudocercospora luzardii	551.0	0.09520655599197136
CK_DOR_GARG	Pseudocercospora mori	536.5	0.39972073885960213
CK_DOR_GARG	Pseudocercospora opuntiae	499.5	0.4169593730509694
CK_DOR_GARG	Pseudocercospora pallida	499.5	0.4169593730509694
CK_DOR_GARG	Pseudocyphellaria aurata	486.0	0.238354852682096
CK_DOR_GARG	Pseudomicrostroma glucosiphilum	499.5	0.4169593730509694
CK_DOR_GARG	Pseudomicrostroma juglandis	532.0	0.24804026514786126
CK_DOR_GARG	Pseudoteratosphaeria ohnowa	551.0	0.09520655599197136
CK_DOR_GARG	Pyrenochaeta sp. MUT 4378	532.0	0.24804026514786126
CK_DOR_GARG	Pyrenophora teres	486.0	0.238354852682096
CK_DOR_GARG	Resinicium bicolor	532.0	0.24804026514786126
CK_DOR_GARG	Resinicium sp. 18 OG-2012	532.0	0.24804026514786126
CK_DOR_GARG	Rhizoctonia solani	532.0	0.24804026514786126
CK_DOR_GARG	Rhizodiscina lignyota	499.5	0.4169593730509694
CK_DOR_GARG	Rhizoplaca subdiscrepans	532.0	0.24804026514786126
CK_DOR_GARG	Rhodotorula glutinis	499.5	0.4169593730509694
CK_DOR_GARG	Rutstroemia sp.	499.5	0.4169593730509694
CK_DOR_GARG	Samsoniella hepiali	499.5	0.4169593730509694
CK_DOR_GARG	Samsoniella yunnanensis	499.5	0.4169593730509694
CK_DOR_GARG	Sarcinomyces sp. SL-2011	532.0	0.24804026514786126
CK_DOR_GARG	Scheffersomyces stipitis	499.5	0.4169593730509694
CK_DOR_GARG	Schizophyllum commune	519.0	0.8066727024988826
CK_DOR_GARG	Schizophyllum radiatum	532.0	0.24804026514786126
CK_DOR_GARG	Schizopora paradoxa	499.5	0.4169593730509694
CK_DOR_GARG	Schizothyrium pomi	499.5	0.4169593730509694
CK_DOR_GARG	Sclerencoelia fascicularis	499.5	0.4169593730509694
CK_DOR_GARG	Sclerotinia sclerotiorum	499.5	0.4169593730509694
CK_DOR_GARG	Scytinostroma alutum	532.0	0.24804026514786126
CK_DOR_GARG	Serendipita herbamans	486.0	0.238354852682096
CK_DOR_GARG	Serendipita indica	499.5	0.4169593730509694
CK_DOR_GARG	Serendipita vermifera	499.5	0.4169593730509694
CK_DOR_GARG	Shiraia bambusicola	499.5	0.4169593730509694
CK_DOR_GARG	Sordaria macrospora	499.5	0.4169593730509694
CK_DOR_GARG	Sporothrix schenckii	519.0	0.8066727024988826
CK_DOR_GARG	Srinivasanomyces kangrensis	551.0	0.09520655599197136
CK_DOR_GARG	Stagonosporopsis cucurbitacearum	499.5	0.4169593730509694
CK_DOR_GARG	Staninwardia suttonii	532.0	0.24804026514786126
CK_DOR_GARG	Stemphylium lycopersici	532.0	0.24804026514786126
CK_DOR_GARG	Stenocarpella maydis	542.0	0.4116006073310702
CK_DOR_GARG	Stereum hirsutum	532.0	0.24804026514786126
CK_DOR_GARG	Sterigmatomyces elviae	486.0	0.238354852682096
CK_DOR_GARG	Sterigmatomyces sp.	532.0	0.24804026514786126
CK_DOR_GARG	Superstratomyces albomucosus	532.0	0.24804026514786126
CK_DOR_GARG	Sydowia polyspora	518.0	0.8413038153644476
CK_DOR_GARG	Symbiotaphrina buchneri	504.0	0.7556346773551115
CK_DOR_GARG	Symmetrospora oryzicola	499.5	0.4169593730509694
CK_DOR_GARG	Sympodiomycopsis kandeliae	532.0	0.24804026514786126
CK_DOR_GARG	Sympoventuria africana	532.0	0.24804026514786126
CK_DOR_GARG	Talinella dauphinensis	499.5	0.4169593730509694
CK_DOR_GARG	Teratosphaeria molleriana	532.0	0.24804026514786126
CK_DOR_GARG	Teratosphaeria sp. CBS 208.94	532.0	0.24804026514786126
CK_DOR_GARG	Teratosphaeria toledana	499.5	0.4169593730509694
CK_DOR_GARG	Toxicocladosporium irritans	558.0	0.15498999356511992
CK_DOR_GARG	Toxicocladosporium sp. FW2SW2	532.0	0.24804026514786126
CK_DOR_GARG	Trametes hirsuta	524.0	0.7372045305883588
CK_DOR_GARG	Trametes versicolor	486.0	0.238354852682096
CK_DOR_GARG	Trechispora farinacea	532.0	0.24804026514786126
CK_DOR_GARG	Trematosphaeria pertusa	532.0	0.24804026514786126
CK_DOR_GARG	Tremella fuciformis	499.5	0.4169593730509694
CK_DOR_GARG	Tremella mesenterica	500.0	0.7403754507574434
CK_DOR_GARG	Tremellodendropsis tuberosa	499.5	0.4169593730509694
CK_DOR_GARG	Trichoderma reesei	499.5	0.4169593730509694
CK_DOR_GARG	Tricholoma cingulatum	499.5	0.4169593730509694
CK_DOR_GARG	Tricholoma squarrulosum	532.0	0.24804026514786126
CK_DOR_GARG	Tricholoma ustale	519.0	0.8066727024988826
CK_DOR_GARG	Trichosporon inkin	499.5	0.4169593730509694
CK_DOR_GARG	Tropicoporus linteus	490.0	0.4721089306185917
CK_DOR_GARG	Tupiella akineta	532.0	0.24804026514786126
CK_DOR_GARG	Typhula micans	532.0	0.24804026514786126
CK_DOR_GARG	Umbilicaria hirsuta	499.5	0.4169593730509694
CK_DOR_GARG	Umbilicaria loboperipherica	499.5	0.4169593730509694
CK_DOR_GARG	Umbilicaria squamosa	532.0	0.24804026514786126
CK_DOR_GARG	Usnea subfusca	499.5	0.4169593730509694
CK_DOR_GARG	Uwebraunia communis	499.5	0.4169593730509694
CK_DOR_GARG	Uwebraunia dekkeri	506.0	0.81188849401854
CK_DOR_GARG	Venturia effusa	495.0	0.6427203460354876
CK_DOR_GARG	Verruconis panacis	499.5	0.4169593730509694
CK_DOR_GARG	Watanabea reniformis	589.0	0.015829693115436385
CK_DOR_GARG	Wolfiporia cocos	509.5	0.9311250041709704
CK_DOR_GARG	Xylaria grammica	486.0	0.238354852682096
CK_DOR_GARG	Xylaria longipes	518.0	0.8413038153644476
CK_DOR_GARG	Xylobolus sp. 101 OA-2013	532.0	0.24804026514786126
CK_DOR_GARG	Xylochrysis lucida	499.5	0.4169593730509694
CK_DOR_GARG	Zasmidium anthuriicola	532.0	0.24804026514786126
CK_DOR_GARG	Zasmidium cellare	518.0	0.8413038153644476
CK_DOR_GARG	Zymoseptoria tritici	536.5	0.39972073885960213
CK_DOR_GARG	Betacoronavirus 1	518.0	0.8413038153644476
CK_DOR_GARG	Human bocavirus	486.0	0.238354852682096
CK_DOR_GARG	Human mastadenovirus A	532.0	0.24804026514786126
CK_DOR_GARG	Penicillium chrysogenum virus	499.5	0.4169593730509694
CK_DOR_GARG	Primate bocaparvovirus 1	499.5	0.4169593730509694
CK_DOR_GARG	Rhinovirus B	499.5	0.4169593730509694
CK_DOR_GARG	Rotavirus A	523.0	0.7614328808272052
CK_DOR_GARG	Totivirus sp.	519.0	0.8066727024988826
CK_DOR_GARG	Cutibacterium phage FD3	499.5	0.4169593730509694
CK_DOR_GARG	Cutibacterium phage P104B	499.5	0.4169593730509694
CK_DOR_GARG	Cutibacterium phage P107C	499.5	0.4169593730509694
CK_DOR_GARG	Cutibacterium phage P108C	518.0	0.8413038153644476
CK_DOR_GARG	Cutibacterium phage PAVL21	499.5	0.4169593730509694
CK_DOR_GARG	Cutibacterium phage PAVL33	499.5	0.4169593730509694
CK_DOR_GARG	Propionibacterium phage Cota	499.5	0.4169593730509694
CK_DOR_GARG	Propionibacterium phage DrParker	499.5	0.4169593730509694
CK_DOR_GARG	Propionibacterium phage LilBandit	504.0	0.7556346773551115
CK_DOR_GARG	Propionibacterium phage MEAK	532.0	0.24804026514786126
CK_DOR_GARG	Propionibacterium phage Moyashi	499.5	0.4169593730509694
CK_DOR_GARG	Propionibacterium phage PAC9	499.5	0.4169593730509694
CK_DOR_GARG	Propionibacterium phage PHL030N00	532.0	0.24804026514786126
CK_DOR_GARG	Propionibacterium phage PacnesP1	532.0	0.24804026514786126
CK_DOR_GARG	Propionibacterium phage PacnesP2	532.0	0.24804026514786126
CK_DOR_GARG	Propionibacterium phage QueenBey	499.5	0.4169593730509694
CK_DOR_GARG	Propionibacterium phage Supernova	499.5	0.4169593730509694
CK_DOR_GARG	Propionibacterium phage pa28	499.5	0.4169593730509694
CK_DOR_GARG	Propionibacterium phage pa29399-1-D_1	528.0	0.7007018733520796
CK_DOR_GARG	Propionibacterium phage pa3-SS3	518.0	0.8413038153644476
CK_DOR_GARG	Propionibacterium phage pa615	499.5	0.4169593730509694
CK_DOR_GARG	Propionibacterium phage pa63	532.0	0.24804026514786126
CK_DOR_GARG	Propionibacterium virus ATCC29399BT	499.5	0.4169593730509694
CK_DOR_GARG	Propionibacterium virus Attacne	499.5	0.4169593730509694
